League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.1, Time: 2023-11-18 15:22:59
League: Belgium - Super League Women, Match: Club Brugge KV-vs-Oud-Heverlee Leuven, Market: H2 -2.0, Old Odds: 2.79, New Odds: 2.43, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.763, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.925, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.925, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.925, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.16, New Odds: 1.925, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.549, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.746, New Odds: 1.549, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.73, Time: 2023-11-18 15:22:59
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.5, Old Odds: 1.632, New Odds: 1.448, Time: 2023-11-18 15:22:59
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.649, Time: 2023-11-18 15:23:31
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.649, Time: 2023-11-18 15:23:31
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.751, Time: 2023-11-18 15:23:31
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.16, New Odds: 1.934, Time: 2023-11-18 15:23:31
League: Germany - Oberliga Bayern Nord, Match: SSV Jahn Regensburg II-vs-ASV Cham, Market: H2 0.0, Old Odds: 2.44, New Odds: 2.19, Time: 2023-11-18 15:24:02
League: Germany - Oberliga Bayern Nord, Match: SSV Jahn Regensburg II-vs-ASV Cham, Market: 2 0.0, Old Odds: 3.2, New Odds: 2.88, Time: 2023-11-18 15:24:02
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 2.98, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 2.98, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.39, New Odds: 2.98, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.29, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.29, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.63, New Odds: 2.29, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.56, New Odds: 2.29, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -0.5, Old Odds: 1.943, New Odds: 1.719, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: 1 0.0, Old Odds: 1.943, New Odds: 1.724, Time: 2023-11-18 15:25:38
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 2.94, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 2.94, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.39, New Odds: 2.94, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.31, New Odds: 2.94, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.26, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.26, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.63, New Odds: 2.26, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.56, New Odds: 2.26, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -0.5, Old Odds: 1.943, New Odds: 1.704, Time: 2023-11-18 15:26:10
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: 1 0.0, Old Odds: 1.943, New Odds: 1.709, Time: 2023-11-18 15:26:10
League: Spain - Tercera Division Group 8, Match: Cd Mirandes B-vs-UD Santa Marta, Market: H2 0.0, Old Odds: 2.35, New Odds: 2.08, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.31, New Odds: 2.07, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.07, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.45, New Odds: 2.07, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.35, New Odds: 2.07, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.3, New Odds: 2.07, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.793, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.833, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.877, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.813, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.819, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.826, New Odds: 1.613, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.684, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.684, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.581, New Odds: 1.406, Time: 2023-11-18 15:26:41
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.574, New Odds: 1.406, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.735, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.671, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.625, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.675, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.641, New Odds: 1.462, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.884, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.0, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.07, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.01, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.16, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.1, New Odds: 1.793, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.48, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.746, New Odds: 1.48, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.684, New Odds: 1.48, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.653, New Odds: 1.48, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.88, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.0, Old Odds: 2.63, New Odds: 2.36, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.476, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.476, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.671, New Odds: 1.476, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 1.854, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.23, New Odds: 1.854, Time: 2023-11-18 15:26:41
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.11, New Odds: 1.854, Time: 2023-11-18 15:26:41
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.5, Old Odds: 2.54, New Odds: 2.27, Time: 2023-11-18 15:26:41
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 2.95, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 2.95, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.39, New Odds: 2.95, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.31, New Odds: 2.95, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.27, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.27, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.63, New Odds: 2.27, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.56, New Odds: 2.27, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -0.5, Old Odds: 1.943, New Odds: 1.709, Time: 2023-11-18 15:27:13
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: 1 0.0, Old Odds: 1.943, New Odds: 1.719, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.1, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.45, New Odds: 2.1, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.35, New Odds: 2.1, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.833, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.877, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.813, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.819, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.826, New Odds: 1.628, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.06, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.06, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.06, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.29, New Odds: 2.06, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.581, New Odds: 1.413, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.574, New Odds: 1.413, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: H2 2.0, Old Odds: 1.662, New Odds: 1.429, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: H2 2.0, Old Odds: 1.649, New Odds: 1.429, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: H2 1.5, Old Odds: 2.19, New Odds: 1.909, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: H2 1.5, Old Odds: 2.17, New Odds: 1.909, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: U 3.0, Old Odds: 1.628, New Odds: 1.42, Time: 2023-11-18 15:27:13
League: Denmark - Elitedivisionen Women, Match: FC Nordsjaelland-vs-Aalborg BK, Market: U 2.5, Old Odds: 2.09, New Odds: 1.826, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.485, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.735, New Odds: 1.485, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.671, New Odds: 1.485, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.675, New Odds: 1.485, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.07, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.16, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.1, New Odds: 1.84, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.505, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.746, New Odds: 1.505, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.684, New Odds: 1.505, Time: 2023-11-18 15:27:13
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.85, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.5, Old Odds: 1.909, New Odds: 1.671, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.5, Old Odds: 1.869, New Odds: 1.671, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.0, Old Odds: 2.63, New Odds: 2.24, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.0, Old Odds: 2.56, New Odds: 2.24, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.671, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.628, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.588, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.602, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.613, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.621, New Odds: 1.425, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.23, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.11, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.06, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.0, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.02, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.03, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.04, New Odds: 1.787, Time: 2023-11-18 15:27:13
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.09, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.45, New Odds: 2.09, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.35, New Odds: 2.09, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.833, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.877, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.813, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.819, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.826, New Odds: 1.625, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.581, New Odds: 1.411, Time: 2023-11-18 15:27:44
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: 1 0.0, Old Odds: 1.574, New Odds: 1.411, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.5, Old Odds: 1.909, New Odds: 1.68, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.5, Old Odds: 1.869, New Odds: 1.68, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.0, Old Odds: 2.63, New Odds: 2.25, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: H2 1.0, Old Odds: 2.56, New Odds: 2.25, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.671, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.628, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.602, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.613, New Odds: 1.434, Time: 2023-11-18 15:27:44
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.621, New Odds: 1.434, Time: 2023-11-18 15:27:44
